,Machine failure,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Temp difference,Power
8652,0,2,1461,41.5,108,11.0,60631.5
8653,0,1,1335,57.9,113,10.900000000000034,77296.5
8654,0,1,1441,46.8,116,11.0,67438.8
8655,0,0,1268,60.6,119,11.0,76840.8
8656,0,1,1697,27.4,121,11.0,46497.799999999996
8657,0,0,1421,46.0,124,11.0,65366.0
8658,0,0,1496,36.4,126,11.100000000000023,54454.4
8659,0,0,1375,55.6,128,11.0,76450.0
8660,0,0,1295,52.1,130,11.100000000000023,67469.5
8661,0,0,1643,33.8,132,11.100000000000023,55533.399999999994
8662,0,0,1514,36.9,134,11.100000000000023,55866.6
8663,0,0,1671,29.4,136,11.100000000000023,49127.399999999994
8664,0,2,1355,58.9,138,11.100000000000023,79809.5
8665,0,0,1365,50.6,143,11.099999999999966,69069.0
8666,0,0,1407,42.5,145,11.199999999999989,59797.5
8667,0,1,1455,46.1,147,11.300000000000011,67075.5
8668,0,0,1502,45.9,150,11.300000000000011,68941.8
8669,0,1,1471,52.3,152,11.300000000000011,76933.3
8670,0,0,1581,30.4,155,11.399999999999977,48062.399999999994
8671,0,0,1530,37.8,157,11.300000000000011,57833.99999999999
8672,0,0,1312,50.3,159,11.300000000000011,65993.59999999999
8673,0,0,1494,42.6,161,11.200000000000045,63644.4
8674,0,1,1528,29.1,163,11.200000000000045,44464.8
8675,0,2,1688,29.4,166,11.300000000000011,49627.2
8676,0,1,1520,42.4,171,11.199999999999989,64448.0
8677,0,1,1664,28.9,174,11.199999999999989,48089.6
8678,0,0,1514,44.5,177,11.199999999999989,67373.0
8679,0,0,1456,54.2,179,11.199999999999989,78915.2
8680,0,0,1494,39.6,181,11.300000000000011,59162.4
8681,0,0,1605,30.0,183,11.199999999999989,48150.0
8682,0,1,1353,46.5,185,11.300000000000011,62914.5
8683,0,0,1447,47.9,188,11.300000000000011,69311.3
8684,0,0,1588,40.4,190,11.300000000000011,64155.2
8685,0,2,1524,41.4,192,11.300000000000011,63093.6
8686,0,1,1611,31.6,197,11.300000000000011,50907.600000000006
8687,0,1,1604,34.9,200,11.300000000000011,55979.6
8688,0,0,1483,46.9,203,11.399999999999977,69552.7
8689,0,0,1543,39.6,205,11.299999999999955,61102.8
8690,1,0,1323,44.4,207,11.399999999999977,58741.2
8691,0,0,1555,36.2,0,11.399999999999977,56291.00000000001
8692,0,0,1583,31.9,2,11.299999999999955,50497.7
8693,0,1,1584,40.0,4,11.300000000000011,63360.0
8694,0,0,1766,25.8,7,11.300000000000011,45562.8
8695,0,1,1498,44.4,9,11.400000000000034,66511.2
8696,0,0,1413,49.8,12,11.400000000000034,70367.4
8697,0,0,1505,33.5,14,11.300000000000011,50417.5
8698,0,2,1438,46.2,16,11.399999999999977,66435.6
8699,0,1,1655,34.1,21,11.399999999999977,56435.5
8700,0,1,1451,43.8,24,11.399999999999977,63553.799999999996
8701,0,1,1466,38.4,27,11.399999999999977,56294.4
8702,0,0,1774,23.0,30,11.400000000000034,40802.0
8703,0,1,1284,51.3,32,11.400000000000034,65869.2
8704,0,0,1425,40.0,35,11.399999999999977,57000.0
8705,0,0,1437,52.4,37,11.400000000000034,75298.8
8706,0,0,1335,53.0,39,11.400000000000034,70755.0
8707,0,0,1471,41.7,41,11.300000000000011,61340.700000000004
8708,0,1,1364,54.0,43,11.300000000000011,73656.0
8709,0,0,1578,35.6,46,11.399999999999977,56176.8
8710,0,0,1712,32.1,48,11.399999999999977,54955.200000000004
8711,0,0,1733,28.7,50,11.399999999999977,49737.1
8712,0,0,1652,32.1,52,11.400000000000034,53029.200000000004
8713,0,0,1917,24.1,54,11.400000000000034,46199.700000000004
8714,0,1,1444,41.1,56,11.400000000000034,59348.4
8715,0,0,1442,37.1,59,11.5,53498.200000000004
8716,0,1,1717,31.3,61,11.5,53742.1
8717,0,0,1474,42.3,64,11.599999999999966,62350.2
8718,0,0,1509,39.3,66,11.5,59303.7
8719,0,0,1451,43.1,68,11.600000000000023,62538.1
8720,0,0,1554,36.1,70,11.5,56099.4
8721,0,0,1669,30.7,72,11.5,51238.299999999996
8722,0,0,1366,50.4,74,11.400000000000034,68846.4
8723,0,0,1578,34.4,76,11.400000000000034,54283.2
8724,0,1,1513,39.0,78,11.400000000000034,59007.0
8725,0,1,1515,42.1,81,11.399999999999977,63781.5
8726,0,0,1562,33.0,84,11.400000000000034,51546.0
8727,0,0,1501,38.5,86,11.5,57788.5
8728,0,1,1398,38.1,88,11.5,53263.8
8729,0,0,1352,53.8,91,11.399999999999977,72737.59999999999
8730,0,2,1569,33.9,93,11.399999999999977,53189.1
8731,0,2,1486,46.6,98,11.400000000000034,69247.6
8732,0,0,1864,23.6,103,11.400000000000034,43990.4
8733,0,1,1447,44.5,105,11.399999999999977,64391.5
8734,0,0,1392,41.5,108,11.400000000000034,57768.0
8735,0,0,1358,47.6,110,11.300000000000011,64640.8
8736,0,0,1491,40.2,112,11.399999999999977,59938.200000000004
8737,0,0,1556,36.7,114,11.399999999999977,57105.200000000004
8738,0,0,1531,36.7,116,11.399999999999977,56187.700000000004
8739,0,2,1429,37.6,118,11.300000000000011,53730.4
8740,0,1,1573,33.9,123,11.400000000000034,53324.7
8741,0,0,1538,41.2,126,11.400000000000034,63365.600000000006
8742,0,0,1467,39.0,128,11.400000000000034,57213.0
8743,0,2,1323,51.1,130,11.300000000000011,67605.3
8744,0,1,1798,23.0,135,11.300000000000011,41354.0
8745,0,0,1411,46.3,138,11.200000000000045,65329.299999999996
8746,0,0,1528,44.5,140,11.199999999999989,67996.0
8747,0,0,1504,42.0,142,11.199999999999989,63168.0
8748,0,0,1384,39.6,144,11.199999999999989,54806.4
8749,0,0,1677,26.4,146,11.199999999999989,44272.799999999996
8750,0,0,1764,30.8,148,11.199999999999989,54331.200000000004
8751,0,1,1472,42.0,150,11.100000000000023,61824.0
8752,0,1,1465,55.9,153,11.100000000000023,81893.5
8753,0,1,1657,33.1,156,11.200000000000045,54846.700000000004
8754,0,0,1635,30.5,159,11.200000000000045,49867.5
8755,0,1,1582,31.9,161,11.300000000000011,50465.799999999996
8756,0,0,1761,26.2,164,11.199999999999989,46138.2
8757,0,0,1587,34.9,166,11.300000000000011,55386.299999999996
8758,0,1,1446,53.0,168,11.199999999999989,76638.0
8759,0,1,1352,53.0,171,11.199999999999989,71656.0
8760,0,1,1392,46.4,174,11.300000000000011,64588.799999999996
8761,0,0,1417,49.8,177,11.300000000000011,70566.59999999999
8762,0,2,1824,24.0,179,11.300000000000011,43776.0
8763,0,0,1603,36.7,184,11.300000000000011,58830.100000000006
8764,0,0,1620,33.4,186,11.400000000000034,54108.0
8765,0,0,1353,49.4,188,11.400000000000034,66838.2
8766,0,0,1360,50.7,190,11.300000000000011,68952.0
8767,0,0,1380,53.5,192,11.100000000000023,73830.0
8768,0,1,1363,53.6,194,11.199999999999989,73056.8
8769,0,1,1452,41.2,197,11.200000000000045,59822.4
8770,0,0,1680,32.8,200,11.200000000000045,55103.99999999999
8771,0,0,1536,39.0,202,11.100000000000023,59904.0
8772,0,0,1621,28.9,0,11.100000000000023,46846.899999999994
8773,0,0,1585,37.6,2,11.100000000000023,59596.0
8774,0,1,1408,51.5,4,11.099999999999966,72512.0
8775,0,2,1536,38.7,7,11.100000000000023,59443.200000000004
8776,0,0,1352,52.6,12,11.100000000000023,71115.2
8777,0,2,1481,38.8,14,11.100000000000023,57462.799999999996
8778,0,0,1454,45.0,19,11.199999999999989,65430.0
8779,0,1,1349,51.5,21,11.100000000000023,69473.5
8780,0,1,1327,52.1,24,11.100000000000023,69136.7
8781,0,0,1552,42.3,27,11.099999999999966,65649.59999999999
8782,0,0,1456,44.7,29,11.199999999999989,65083.200000000004
8783,0,1,1254,45.8,31,11.0,57433.2
8784,0,0,1437,43.3,34,11.100000000000023,62222.1
8785,0,0,1694,27.1,36,11.100000000000023,45907.4
8786,0,0,1306,50.7,38,11.0,66214.2
8787,0,1,1699,30.1,40,11.0,51139.9
8788,0,0,1369,53.2,43,11.100000000000023,72830.8
8789,0,0,1471,43.9,45,11.100000000000023,64576.9
8790,0,0,1410,43.9,47,11.100000000000023,61899.0
8791,0,1,1412,45.5,49,11.100000000000023,64246.0
8792,0,0,1418,51.2,52,11.100000000000023,72601.6
8793,0,0,1782,25.9,54,11.100000000000023,46153.799999999996
8794,0,1,1497,36.4,56,11.100000000000023,54490.799999999996
8795,0,0,1459,39.4,59,11.099999999999966,57484.6
8796,0,0,1796,23.8,61,11.100000000000023,42744.8
8797,0,0,1569,31.2,63,11.100000000000023,48952.799999999996
8798,0,0,1469,46.7,65,11.099999999999966,68602.3
8799,0,0,1472,41.3,67,11.099999999999966,60793.6
8800,0,0,1475,47.2,69,11.100000000000023,69620.0
8801,0,0,1488,36.4,71,11.200000000000045,54163.2
8802,0,0,1524,43.1,73,11.200000000000045,65684.40000000001
8803,0,0,1486,48.6,75,11.100000000000023,72219.6
8804,0,1,1255,60.7,77,11.100000000000023,76178.5
8805,0,1,1469,42.6,80,11.200000000000045,62579.4
8806,0,0,1692,34.3,83,11.100000000000023,58035.6
8807,0,1,1604,32.8,85,11.200000000000045,52611.2
8808,0,0,1446,48.1,88,11.200000000000045,69552.6
8809,0,0,1503,43.3,90,11.199999999999989,65079.899999999994
8810,0,1,1625,32.8,92,11.199999999999989,53299.99999999999
8811,0,0,1574,35.8,95,11.300000000000011,56349.2
8812,0,1,1378,41.9,97,11.199999999999989,57738.2
8813,0,0,1693,29.5,100,11.299999999999955,49943.5
8814,0,0,1462,51.2,102,11.199999999999989,74854.40000000001
8815,0,2,1435,55.0,104,11.199999999999989,78925.0
8816,0,1,1425,45.8,109,11.300000000000011,65264.99999999999
8817,0,2,1376,53.5,112,11.300000000000011,73616.0
8818,0,1,1481,48.0,117,11.300000000000011,71088.0
8819,0,2,1349,48.9,120,11.300000000000011,65966.09999999999
8820,0,0,1551,40.0,125,11.399999999999977,62040.0
8821,0,2,1623,33.8,127,11.300000000000011,54857.399999999994
8822,0,0,1462,49.7,132,11.400000000000034,72661.40000000001
8823,0,1,1447,57.4,134,11.5,83057.8
8824,0,1,1799,24.5,137,11.599999999999966,44075.5
8825,0,1,1548,41.3,140,11.5,63932.399999999994
8826,0,1,1485,47.9,143,11.600000000000023,71131.5
8827,0,0,1463,49.9,146,11.5,73003.7
8828,0,0,1587,35.8,148,11.399999999999977,56814.6
8829,0,1,1469,44.1,150,11.5,64782.9
8830,0,2,1430,42.8,153,11.399999999999977,61203.99999999999
8831,0,2,1726,26.8,158,11.300000000000011,46256.8
8832,0,0,1651,34.1,163,11.400000000000034,56299.100000000006
8833,0,0,1529,41.3,165,11.400000000000034,63147.7
8834,0,0,1473,46.2,167,11.400000000000034,68052.6
8835,0,2,1324,53.5,169,11.400000000000034,70834.0
8836,0,0,1708,28.8,174,11.5,49190.4
8837,0,1,1540,38.5,176,11.600000000000023,59290.0
8838,0,0,1320,54.7,179,11.5,72204.0
8839,0,1,1376,39.0,181,11.5,53664.0
8840,0,1,1542,37.0,184,11.399999999999977,57054.0
8841,0,0,1506,39.3,187,11.399999999999977,59185.799999999996
8842,0,0,1492,43.6,189,11.399999999999977,65051.200000000004
8843,0,2,1564,38.0,191,11.5,59432.0
8844,0,2,1645,30.8,196,11.5,50666.0
8845,0,1,1348,59.1,201,11.5,79666.8
8846,1,1,1325,62.4,204,11.400000000000034,82680.0
8847,0,0,1443,43.5,0,11.399999999999977,62770.5
8848,0,1,1436,44.8,2,11.399999999999977,64332.799999999996
8849,0,0,1596,30.7,5,11.399999999999977,48997.2
8850,0,0,1491,43.2,7,11.399999999999977,64411.200000000004
8851,0,1,1573,35.1,9,11.199999999999989,55212.3
8852,0,0,1575,39.9,12,11.199999999999989,62842.5
8853,0,0,1458,41.1,14,11.199999999999989,59923.8
8854,0,1,1433,41.8,16,11.300000000000011,59899.399999999994
8855,0,0,1662,28.1,19,11.199999999999989,46702.200000000004
8856,0,1,1327,63.7,21,11.199999999999989,84529.90000000001
8857,0,0,1742,26.3,24,11.199999999999989,45814.6
8858,0,0,1506,33.5,26,11.099999999999966,50451.0
8859,0,0,1457,44.4,28,11.200000000000045,64690.799999999996
8860,0,1,1488,37.3,30,11.200000000000045,55502.399999999994
8861,0,0,1619,34.7,33,11.200000000000045,56179.3
8862,0,1,1558,41.7,35,11.199999999999989,64968.600000000006
8863,0,0,1731,28.7,38,11.199999999999989,49679.7
8864,0,1,1574,34.8,40,11.100000000000023,54775.2
8865,0,0,1290,49.8,43,11.100000000000023,64241.99999999999
8866,0,2,1416,39.6,45,11.0,56073.6
8867,0,0,1566,41.9,50,11.0,65615.4
8868,0,0,1456,46.5,52,11.100000000000023,67704.0
8869,0,0,1528,37.5,54,11.100000000000023,57300.0
8870,0,1,1338,49.6,56,11.200000000000045,66364.8
8871,0,1,1558,39.2,59,11.200000000000045,61073.600000000006
8872,0,1,1614,38.1,62,11.200000000000045,61493.4
8873,0,2,1557,36.4,65,11.100000000000023,56674.799999999996
8874,0,0,1443,45.3,70,11.199999999999989,65367.899999999994
8875,0,2,1332,51.0,72,11.199999999999989,67932.0
8876,0,1,1752,25.2,77,11.199999999999989,44150.4
8877,0,1,1460,45.8,80,11.099999999999966,66868.0
8878,0,0,1802,26.9,83,11.099999999999966,48473.799999999996
8879,0,0,1527,39.5,85,11.199999999999989,60316.5
8880,0,0,1458,39.8,87,11.199999999999989,58028.399999999994
8881,0,2,1520,37.9,89,11.199999999999989,57608.0
8882,0,0,1378,49.7,94,11.199999999999989,68486.6
8883,0,1,1529,38.1,96,11.300000000000011,58254.9
8884,0,0,1527,32.4,99,11.199999999999989,49474.799999999996
8885,0,1,1438,42.9,101,11.199999999999989,61690.2
8886,0,0,1583,36.7,104,11.100000000000023,58096.100000000006
8887,0,0,1530,37.6,106,11.099999999999966,57528.0
8888,0,1,1530,39.1,108,11.199999999999989,59823.0
8889,0,1,2089,19.1,111,11.100000000000023,39899.9
8890,0,0,1616,34.2,114,11.100000000000023,55267.200000000004
8891,0,1,1681,28.3,116,11.199999999999989,47572.3
8892,0,0,1475,43.0,119,11.199999999999989,63425.0
8893,0,0,1371,46.5,121,11.199999999999989,63751.5
8894,0,1,1546,38.0,123,11.199999999999989,58748.0
8895,0,2,1461,40.1,126,11.200000000000045,58586.1
8896,0,0,1638,31.9,131,11.300000000000011,52252.2
8897,0,1,1577,35.6,133,11.399999999999977,56141.200000000004
8898,0,0,1532,38.7,136,11.200000000000045,59288.4
8899,0,1,1710,27.7,138,11.199999999999989,47367.0
8900,0,1,1584,29.4,141,11.300000000000011,46569.6
8901,0,0,1446,50.1,144,11.300000000000011,72444.6
8902,0,2,1522,46.3,146,11.300000000000011,70468.59999999999
8903,0,1,1382,49.9,151,11.300000000000011,68961.8
8904,0,0,1584,38.2,154,11.300000000000011,60508.8
8905,0,0,1385,55.2,156,11.300000000000011,76452.0
8906,0,0,1592,34.4,158,11.399999999999977,54764.799999999996
8907,0,1,1404,43.7,160,11.400000000000034,61354.8
8908,0,0,1518,44.3,163,11.300000000000011,67247.4
8909,0,0,1529,40.4,165,11.299999999999955,61771.6
8910,0,0,1550,37.0,167,11.299999999999955,57350.0
8911,0,0,1773,23.8,169,11.199999999999989,42197.4
8912,0,0,1446,43.7,171,11.300000000000011,63190.200000000004
8913,0,1,1487,46.9,173,11.300000000000011,69740.3
8914,0,1,1524,49.3,176,11.199999999999989,75133.2
8915,0,0,1403,54.1,179,11.199999999999989,75902.3
8916,0,0,2267,15.7,181,11.099999999999966,35591.9
8917,0,1,1529,37.9,183,11.099999999999966,57949.1
8918,0,0,1402,51.2,186,11.099999999999966,71782.40000000001
8919,0,0,1693,28.0,188,11.100000000000023,47404.0
8920,0,0,1496,45.8,190,11.199999999999989,68516.8
8921,0,0,1633,33.3,192,11.0,54378.899999999994
8922,0,0,1399,42.6,194,11.099999999999966,59597.4
8923,0,1,1363,45.3,196,11.100000000000023,61743.899999999994
8924,0,2,1527,42.2,199,11.099999999999966,64439.4
8925,0,1,1405,42.5,204,11.0,59712.5
8926,1,1,1459,59.6,207,11.0,86956.40000000001
8927,0,1,1789,25.0,210,11.0,44725.0
8928,0,0,1531,41.5,213,11.0,63536.5
8929,0,1,1620,35.8,215,11.0,57995.99999999999
8930,0,0,1571,39.4,0,11.0,61897.399999999994
8931,0,0,1434,39.9,2,11.0,57216.6
8932,0,0,1474,43.6,4,11.0,64266.4
8933,0,1,1544,41.7,6,11.0,64384.8
8934,0,0,1601,35.7,9,10.899999999999977,57155.700000000004
8935,0,0,1801,26.9,11,10.900000000000034,48446.899999999994
8936,0,0,1465,42.0,13,10.900000000000034,61530.0
8937,0,1,1340,52.6,15,11.0,70484.0
8938,0,1,1517,41.0,18,11.0,62197.0
8939,0,1,1434,44.8,21,11.099999999999966,64243.2
8940,0,2,1935,19.3,24,11.0,37345.5
8941,0,1,1595,32.2,29,11.0,51359.00000000001
8942,0,0,2188,17.0,32,11.0,37196.0
8943,0,1,1449,44.4,34,11.099999999999966,64335.6
8944,0,0,1471,38.2,37,11.0,56192.200000000004
8945,0,0,1639,33.8,39,10.800000000000011,55398.2
8946,0,1,1846,24.5,41,10.899999999999977,45227.0
8947,0,1,1452,38.2,44,10.899999999999977,55466.4
8948,0,1,1483,41.9,47,10.900000000000034,62137.7
8949,0,0,1284,60.3,50,10.900000000000034,77425.2
8950,0,0,1419,50.0,52,10.800000000000011,70950.0
8951,0,0,1763,28.4,54,10.800000000000011,50069.2
8952,0,1,1478,42.5,56,10.800000000000011,62815.0
8953,0,0,1518,36.0,59,10.699999999999989,54648.0
8954,0,0,1447,49.0,61,10.699999999999989,70903.0
8955,0,1,1355,55.1,63,10.600000000000023,74660.5
8956,0,0,1348,57.4,66,10.700000000000045,77375.2
8957,0,0,1348,53.7,68,10.700000000000045,72387.6
8958,0,1,1734,27.7,70,10.700000000000045,48031.799999999996
8959,0,0,1420,46.5,73,10.699999999999989,66030.0
8960,0,0,1797,24.7,75,10.599999999999966,44385.9
8961,0,1,1403,45.0,77,10.699999999999989,63135.0
8962,0,0,1628,30.2,80,10.599999999999966,49165.6
8963,0,1,1687,30.4,82,10.699999999999989,51284.799999999996
8964,0,1,1456,44.9,85,10.699999999999989,65374.4
8965,0,0,1496,44.7,88,10.799999999999955,66871.2
8966,0,0,1636,30.3,90,10.699999999999989,49570.8
8967,0,0,1536,40.4,92,10.699999999999989,62054.399999999994
8968,0,0,1454,50.6,94,10.699999999999989,73572.40000000001
8969,0,0,1396,50.0,96,10.800000000000011,69800.0
8970,0,0,1575,37.4,98,10.600000000000023,58905.0
8971,0,0,1514,35.7,100,10.700000000000045,54049.8
8972,0,1,1455,49.9,102,10.599999999999966,72604.5
8973,0,0,1549,48.3,105,10.599999999999966,74816.7
8974,0,0,1474,42.4,107,10.699999999999989,62497.6
8975,0,2,1661,34.2,109,10.699999999999989,56806.200000000004
8976,0,0,1535,34.6,114,10.699999999999989,53111.0
8977,0,1,1556,31.2,116,10.600000000000023,48547.2
8978,0,0,1435,45.0,119,10.700000000000045,64575.0
8979,0,1,1332,51.1,121,10.600000000000023,68065.2
8980,0,0,1513,42.4,124,10.600000000000023,64151.2
8981,0,0,1502,39.4,126,10.699999999999989,59178.799999999996
8982,0,0,1315,60.1,128,10.699999999999989,79031.5
8983,0,1,1261,51.1,130,10.699999999999989,64437.1
8984,0,0,1406,60.4,133,10.699999999999989,84922.4
8985,0,0,1584,42.3,135,10.699999999999989,67003.2
8986,0,1,1443,43.9,137,10.699999999999989,63347.7
8987,0,0,1580,35.8,140,10.699999999999989,56563.99999999999
8988,0,0,1825,24.6,142,10.699999999999989,44895.0
8989,0,0,1469,48.2,144,10.699999999999989,70805.8
8990,0,0,1493,38.4,146,10.699999999999989,57331.2
8991,0,1,1598,29.4,148,10.699999999999989,46981.2
8992,0,2,1450,37.2,151,10.699999999999989,53940.00000000001
8993,0,1,1632,37.5,156,10.699999999999989,61200.0
8994,0,1,1980,20.3,159,10.799999999999955,40194.0
8995,0,0,1474,43.7,162,10.800000000000011,64413.8
8996,0,0,1540,37.1,164,10.699999999999989,57134.0
8997,0,1,1609,38.9,166,10.799999999999955,62590.1
8998,0,0,1467,42.8,169,10.899999999999977,62787.6
8999,0,0,1492,39.4,171,10.799999999999955,58784.799999999996
9000,0,0,1493,46.1,173,10.899999999999977,68827.3
9001,0,0,1500,39.9,175,10.800000000000011,59850.0
9002,0,0,1477,36.6,177,10.699999999999989,54058.200000000004
9003,0,0,1342,49.1,179,10.799999999999955,65892.2
9004,0,1,1538,34.3,181,10.699999999999989,52753.399999999994
9005,0,0,1337,58.1,184,10.699999999999989,77679.7
9006,0,0,1417,41.8,186,10.599999999999966,59230.6
9007,0,0,1383,46.2,188,10.600000000000023,63894.600000000006
9008,0,1,1440,42.4,190,10.600000000000023,61056.0
9009,0,0,1579,34.4,193,10.599999999999966,54317.6
9010,0,0,1441,40.0,195,10.699999999999989,57640.0
9011,0,1,1530,35.9,197,10.699999999999989,54927.0
9012,0,0,1705,26.0,200,10.800000000000011,44330.0
9013,0,2,1435,43.0,202,10.800000000000011,61705.0
9014,1,1,1340,61.3,207,10.900000000000034,82142.0
9015,1,0,1431,49.7,210,10.900000000000034,71120.7
9016,1,0,1396,52.7,212,10.899999999999977,73569.2
9017,0,1,1369,52.0,214,10.800000000000011,71188.0
9018,1,0,1615,35.4,217,10.800000000000011,57171.0
9019,0,0,1662,31.3,0,10.900000000000034,52020.6
9020,0,0,1553,33.5,2,10.899999999999977,52025.5
9021,0,1,1536,34.6,4,10.800000000000011,53145.600000000006
9022,0,0,1548,46.6,7,10.900000000000034,72136.8
9023,0,0,1706,30.9,9,10.900000000000034,52715.399999999994
9024,0,0,1366,45.5,11,10.900000000000034,62153.0
9025,0,0,1440,35.9,13,10.899999999999977,51696.0
9026,0,1,1685,28.1,15,10.899999999999977,47348.5
9027,0,1,1444,44.0,18,10.900000000000034,63536.0
9028,0,0,1395,48.7,21,10.900000000000034,67936.5
9029,0,0,1483,38.8,23,10.900000000000034,57540.399999999994
9030,0,1,1403,44.3,25,10.899999999999977,62152.899999999994
9031,0,2,1793,23.9,28,10.899999999999977,42852.7
9032,0,0,1723,28.8,33,10.900000000000034,49622.4
9033,0,0,1386,41.0,35,10.800000000000011,56826.0
9034,0,2,1585,46.2,37,10.800000000000011,73227.0
9035,0,1,1731,27.7,42,10.800000000000011,47948.7
9036,0,0,1519,37.7,45,11.0,57266.3
9037,0,0,1896,24.4,47,10.899999999999977,46262.399999999994
9038,0,0,2358,14.9,49,11.0,35134.200000000004
9039,0,1,1341,51.9,51,11.0,69597.9
9040,0,0,1550,37.0,54,11.0,57350.0
9041,0,0,1309,61.5,56,11.0,80503.5
9042,0,1,1599,32.9,58,11.099999999999966,52607.1
9043,0,0,1343,40.0,61,11.0,53720.0
9044,0,0,1378,39.9,63,11.0,54982.2
9045,0,0,1603,34.6,65,11.0,55463.8
9046,0,0,1664,28.1,67,11.0,46758.4
9047,0,0,1488,37.4,69,11.099999999999966,55651.2
9048,0,1,1370,50.5,71,11.099999999999966,69185.0
9049,0,0,1545,34.3,74,11.199999999999989,52993.49999999999
9050,0,1,1566,31.4,76,11.100000000000023,49172.399999999994
9051,0,0,1820,24.6,79,11.200000000000045,44772.0
9052,0,1,1901,22.1,81,11.200000000000045,42012.100000000006
9053,0,1,1638,32.2,84,11.100000000000023,52743.600000000006
9054,0,1,1521,38.2,87,11.099999999999966,58102.200000000004
9055,0,2,1864,23.1,90,11.099999999999966,43058.4
9056,0,0,1430,41.9,95,11.0,59917.0
9057,0,1,1686,34.5,97,11.099999999999966,58167.0
9058,0,1,1326,57.2,100,11.100000000000023,75847.2
9059,0,0,1805,25.6,103,11.100000000000023,46208.0
9060,0,2,1453,45.8,105,11.100000000000023,66547.4
9061,0,1,1863,26.0,110,11.199999999999989,48438.0
9062,0,0,1576,35.3,113,11.100000000000023,55632.799999999996
9063,0,0,1419,39.7,115,11.100000000000023,56334.3
9064,0,0,1833,25.2,117,11.199999999999989,46191.6
9065,0,2,2182,17.3,119,11.199999999999989,37748.6
9066,0,0,1656,30.3,124,11.100000000000023,50176.8
9067,0,0,1351,56.6,126,11.099999999999966,76466.6
9068,0,2,1790,30.3,128,11.099999999999966,54237.0
9069,0,1,1678,28.1,133,11.0,47151.8
9070,0,0,1427,45.2,136,11.099999999999966,64500.4
9071,0,0,1429,54.0,138,11.100000000000023,77166.0
